name,price,year,status,origin,mileage,fuel_type,body_type,brand,age
Audi Q5 2.0 AT 2018,1298000000,2018,Xe cũ,Nhập khẩu,60000.0,xăng,SUV,Audi,7
Mazda 3 1.5L Luxury 2022,559000000,2022,Xe cũ,Trong nước,61000.0,xăng,Sedan,Mazda,3
Kia Morning Van 1.0 AT 2010,115000000,2010,Xe cũ,Nhập khẩu,129000.0,xăng,Van/Minivan,Kia,15
Mercedes Benz C class C300 AMG 2019,985000000,2019,Xe cũ,Trong nước,80000.0,xăng,Sedan,Mercedes,6
Mitsubishi Outlander 2.0 CVT 2021,679000000,2021,Xe cũ,Trong nước,22000.0,xăng,SUV,Mitsubishi,4
Ford Ranger XLS 2.2L 4x2 AT 2018,438000000,2018,Xe cũ,Nhập khẩu,85000.0,dầu,Bán tải / Pickup,Ford,7
Kia K3 2.0 AT 2016,359000000,2016,Xe cũ,Trong nước,83000.0,xăng,Sedan,Kia,9
VinFast Fadil 1.4 AT Plus 2021,325000000,2021,Xe cũ,Trong nước,45000.0,xăng,Hatchback,VinFast,4
Toyota IQ 1.0 AT 2009,459000000,2009,Xe cũ,Nhập khẩu,32000.0,xăng,Hatchback,Toyota,16
Hyundai Kona 1.6 Turbo 2018,445000000,2018,Xe cũ,Trong nước,90000.0,xăng,Crossover,Hyundai,7
Suzuki Super Carry Van Blind Van 2011,80000000,2011,Xe cũ,Trong nước,268578.0,xăng,Van/Minivan,Suzuki,14
VinFast VF3 Plus 2025,245000000,2025,Xe cũ,Trong nước,2000.0,điện,Hatchback,VinFast,0
Lexus NX 200t 2015,990000000,2015,Xe cũ,Nhập khẩu,157715.0,xăng,SUV,Lexus,10
VinFast VF5 Plus 2025,465000000,2025,Xe cũ,Trong nước,20000.0,điện,SUV,VinFast,0
Chevrolet Cruze LT 1.6L 2017,250000000,2017,Xe cũ,Trong nước,75000.0,xăng,Sedan,Chevrolet,8
Lexus ES 250 2019,1690000000,2019,Xe cũ,Nhập khẩu,45107.0,xăng,Sedan,Lexus,6
Ford Everest Titanium 2.0L 4x2 AT 2019,768000000,2019,Xe cũ,Nhập khẩu,80000.0,dầu,SUV,Ford,6
Hyundai SantaFe 2.2L 4WD 2017,685000000,2017,Xe cũ,Trong nước,105000.0,dầu,SUV,Hyundai,8
Kia Carnival Signature 3.5G 2021,1190000000,2021,Xe cũ,Trong nước,60000.0,xăng,Van/Minivan,Kia,4
Ford Territory Trend 1.5 AT 2025,689000000,2025,Xe mới,Trong nước,0.0,xăng,SUV,Ford,0
Hyundai SantaFe Cao cấp 2.2L HTRAC 2022,1150000000,2022,Xe cũ,Trong nước,48000.0,dầu,SUV,Hyundai,3
Audi Q7 2.0 AT 2017,1380000000,2017,Xe cũ,Nhập khẩu,60000.0,xăng,SUV,Audi,8
Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt 2025,935000000,2025,Xe mới,Trong nước,0.0,xăng,Crossover,Hyundai,0
Chevrolet Spark LT 1.2 MT 2018,148000000,2018,Xe cũ,Trong nước,126000.0,xăng,Hatchback,Chevrolet,7
VinFast VF3 Plus 2025,286000000,2025,Xe mới,Trong nước,0.0,điện,Hatchback,VinFast,0
Hyundai Accent Cao cấp 1.5 AT 2024,525000000,2024,Xe cũ,Trong nước,2555.0,xăng,Sedan,Hyundai,1
Toyota Camry 2.5Q 2015,590000000,2015,Xe cũ,Trong nước,68000.0,xăng,Sedan,Toyota,10
Mazda BT50 Luxury 2.2L 4x2 AT 2020,505000000,2020,Xe cũ,Nhập khẩu,40000.0,dầu,Bán tải / Pickup,Mazda,5
VinFast VF7 Plus 2025,893000000,2025,Xe mới,Trong nước,0.0,điện,SUV,VinFast,0
Ford Ranger Raptor 2.0L 4x4 AT 2025,1299000000,2025,Xe mới,Nhập khẩu,0.0,dầu,Bán tải / Pickup,Ford,0
Toyota Corolla XLi 1.6 AT 2009,285000000,2009,Xe cũ,Nhập khẩu,120000.0,xăng,Sedan,Toyota,16
Hyundai SantaFe Cao cấp 2.5L HTRAC 2021,1015000000,2021,Xe cũ,Trong nước,52000.0,xăng,SUV,Hyundai,4
VinFast VF3 Plus 2024,239000000,2024,Xe cũ,Trong nước,13658.0,điện,Hatchback,VinFast,1
Toyota Corolla Cross 1.8HEV 2024,895000000,2024,Xe cũ,Nhập khẩu,20000.0,hybrid,SUV,Toyota,1
Ford Everest Titanium Plus 2.0L 4x4 AT 2024,1485000000,2024,Xe cũ,Nhập khẩu,5500.0,dầu,SUV,Ford,1
BMW X3 xDrive30i M Sport 2023,1999000000,2023,Xe cũ,Trong nước,9000.0,xăng,SUV,BMW,2
Toyota Innova 2.0G 2017,479000000,2017,Xe cũ,Trong nước,80000.0,xăng,Crossover,Toyota,8
Toyota Fortuner Legender 2.8L 4x4 AT 2025,1280000000,2025,Xe mới,Trong nước,0.0,dầu,SUV,Toyota,0
Ford Everest Sport 2.0L 4x2 AT 2025,1079000000,2025,Xe mới,Nhập khẩu,0.0,dầu,SUV,Ford,0
Kia Cerato 2.0 AT Premium 2020,495000000,2020,Xe cũ,Trong nước,64000.0,xăng,Sedan,Kia,5
Mitsubishi Outlander 2.0 CVT 2021,645000000,2021,Xe cũ,Trong nước,0.0,xăng,SUV,Mitsubishi,4
Mercedes Benz S class S400L 2015,1140000000,2015,Xe cũ,Trong nước,0.0,xăng,Sedan,Mercedes,10
Hyundai SantaFe 2.4L 4WD 2017,599000000,2017,Xe cũ,Trong nước,80000.0,xăng,SUV,Hyundai,8
VinFast Fadil Nâng cao 1.4 AT 2022,315000000,2022,Xe cũ,Trong nước,28368.0,xăng,Hatchback,VinFast,3
Hyundai Grand Starex Van 2.4 MT 2015,385000000,2015,Xe cũ,Nhập khẩu,110000.0,xăng,Van/Minivan,Hyundai,10
Honda CRV L 2025,1033000000,2025,Xe mới,Trong nước,0.0,xăng,SUV,Honda,0
Mitsubishi Outlander 2.0 CVT 2021,635000000,2021,Xe cũ,Trong nước,58000.0,xăng,SUV,Mitsubishi,4
Mercedes Benz C class C300 AMG 2022,1759000000,2022,Xe cũ,Trong nước,27000.0,xăng,Sedan,Mercedes,3
Skoda Kodiaq Ambition 1.4 AT 2024,1169000000,2024,Xe mới,Nhập khẩu,0.0,xăng,SUV,Skoda,1
Toyota Vios G 1.5 CVT 2023,490000000,2023,Xe cũ,Trong nước,47000.0,xăng,Sedan,Toyota,2
Mazda 6 Premium 2.0 AT 2023,750000000,2023,Xe cũ,Trong nước,10000.0,xăng,Sedan,Mazda,2
Ford EcoSport Titanium 1.5L AT 2019,418000000,2019,Xe cũ,Trong nước,76000.0,xăng,SUV,Ford,6
VinFast VF5 Plus 2025,459000000,2025,Xe cũ,Trong nước,9000.0,điện,SUV,VinFast,0
Toyota Land Cruiser VX 4.6 V8 2014,1790000000,2014,Xe cũ,Nhập khẩu,140000.0,xăng,SUV,Toyota,11
Toyota Camry 2.0Q 2021,938000000,2021,Xe cũ,Nhập khẩu,57000.0,xăng,Sedan,Toyota,4
Mazda 2 1.5 AT 2025,403000000,2025,Xe mới,Nhập khẩu,0.0,xăng,Sedan,Mazda,0
Ford EcoSport Trend 1.5L AT 2015,255000000,2015,Xe cũ,Trong nước,110000.0,xăng,SUV,Ford,10
Mazda CX5 2.5 AT 2WD 2017,515000000,2017,Xe cũ,Trong nước,96689.0,xăng,SUV,Mazda,8
Mercedes Benz S class S400L 2017,1750000000,2017,Xe cũ,Trong nước,60000.0,xăng,Sedan,Mercedes,8
Ford Territory Titanium X 1.5 AT 2025,800000000,2025,Xe mới,Trong nước,0.0,xăng,SUV,Ford,0
Kia K3 Premium 2.0 AT 2022,540000000,2022,Xe cũ,Trong nước,36000.0,xăng,Sedan,Kia,3
MG ZS Standard 1.5 AT 2WD 2022,420000000,2022,Xe cũ,Nhập khẩu,65000.0,xăng,Crossover,MG,3
Kia Sonet Deluxe 1.5 AT 2024,525000000,2024,Xe cũ,Trong nước,11000.0,xăng,SUV,Kia,1
Mazda 2 1.5 AT 2020,380000000,2020,Xe cũ,Nhập khẩu,64000.0,xăng,Sedan,Mazda,5
Hyundai Tucson 2.0 AT Đặc biệt 2021,755000000,2021,Xe cũ,Trong nước,75000.0,xăng,Crossover,Hyundai,4
Toyota Hilux 2.4L 4x2 AT 2025,679000000,2025,Xe mới,Nhập khẩu,0.0,dầu,Bán tải / Pickup,Toyota,0
Mercedes Benz R class R350 2008,259000000,2008,Xe cũ,Nhập khẩu,0.0,xăng,Crossover,Mercedes,17
Toyota Vios E CVT 2022,415000000,2022,Xe cũ,Trong nước,55000.0,xăng,Sedan,Toyota,3
Toyota Corolla Cross 1.8V 2021,725000000,2021,Xe cũ,Nhập khẩu,36000.0,xăng,SUV,Toyota,4
Nissan Almera VL 1.0 CVT Cao cấp 2021,420000000,2021,Xe cũ,Nhập khẩu,70000.0,xăng,Sedan,Nissan,4
Mercedes Benz GLC 300 4Matic 2023,2388000000,2023,Xe cũ,Trong nước,15000.0,xăng,SUV,Mercedes,2
BMW X4 xDrive20i M Sport 2020,1979000000,2020,Xe cũ,Nhập khẩu,42000.0,xăng,SUV,BMW,5
Toyota Vios 1.5G 2019,395000000,2019,Xe cũ,Trong nước,87000.0,xăng,Sedan,Toyota,6
Nissan Navara EL A-IVI 2.5 AT 2WD 2020,479000000,2020,Xe cũ,Nhập khẩu,83000.0,dầu,Bán tải / Pickup,Nissan,5
Toyota Camry 2.0E 2009,330000000,2009,Xe cũ,Nhập khẩu,109000.0,xăng,Sedan,Toyota,16
Toyota Yaris 1.3 AT 2007,199000000,2007,Xe cũ,Nhập khẩu,130000.0,xăng,Hatchback,Toyota,18
Kia Sonet Premium 1.5 AT 2022,560000000,2022,Xe cũ,Trong nước,41000.0,xăng,Crossover,Kia,3
Mercedes Benz C class C200 Avantgarde 2025,1535000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Mercedes,0
Ford Everest Titanium 2.0L 4x2 AT 2019,845000000,2019,Xe cũ,Nhập khẩu,65000.0,dầu,SUV,Ford,6
Hyundai Tucson 2.0 AT CRDi Đặc biệt 2023,879000000,2023,Xe cũ,Trong nước,27000.0,dầu,Crossover,Hyundai,2
Chevrolet Spark Lite Van 0.8 MT 2013,68000000,2013,Xe cũ,Trong nước,95000.0,xăng,Van/Minivan,Chevrolet,12
Ford EcoSport Titanium 1.5 AT 2020,420000000,2020,Xe cũ,Trong nước,48000.0,xăng,SUV,Ford,5
Mazda 3 2.0 AT 2016,379000000,2016,Xe cũ,Trong nước,989898.0,xăng,Sedan,Mazda,9
Toyota Vios 1.5E CVT 2019,379000000,2019,Xe cũ,Trong nước,55000.0,xăng,Sedan,Toyota,6
Peugeot 3008 AL 2021,700000000,2021,Xe cũ,Trong nước,20000.0,xăng,Crossover,Peugeot,4
Ford Ranger XLS 2.2L 4x2 AT 2018,495000000,2018,Xe cũ,Nhập khẩu,110000.0,dầu,Bán tải / Pickup,Ford,7
Ford Everest Titanium Plus 2.0L 4x4 AT 2024,1390000000,2024,Xe cũ,Nhập khẩu,25000.0,dầu,SUV,Ford,1
Mercedes Benz E class E400 AMG Cabriolet 2015,1450000000,2015,Xe cũ,Nhập khẩu,0.0,xăng,Convertible/Cabriolet,Mercedes,10
Hyundai Stargazer X Cao cấp 1.5 AT 2025,566000000,2025,Xe mới,Nhập khẩu,0.0,xăng,Van/Minivan,Hyundai,0
Toyota Corolla altis 1.8G AT 2019,560000000,2019,Xe cũ,Trong nước,54000.0,xăng,Sedan,Toyota,6
Mazda CX5 Premium Exclusive 2.0 AT 2025,839000000,2025,Xe mới,Trong nước,0.0,xăng,SUV,Mazda,0
Kia Morning VAN 1.0 AT 2011,145000000,2011,Xe cũ,Nhập khẩu,90000.0,xăng,Van/Minivan,Kia,14
Toyota Raize G 1.0 CVT 2023,505000000,2023,Xe cũ,Nhập khẩu,39000.0,xăng,SUV,Toyota,2
Ford Ranger Stormtrak 2.0L 4x4 AT 2025,957000000,2025,Xe mới,Nhập khẩu,0.0,dầu,Bán tải / Pickup,Ford,0
Hyundai i10 1.2 AT 2025,425000000,2025,Xe mới,Trong nước,0.0,xăng,Hatchback,Hyundai,0
Volkswagen Teramont X Platinum 2.0 AT 2024,2090000000,2024,Xe cũ,Nhập khẩu,1000.0,xăng,SUV,Volkswagen,1
Ford Transit Tiêu chuẩn 2024,718000000,2024,Xe cũ,Trong nước,33000.0,dầu,Van/Minivan,Ford,1
Mercedes Benz C class C200 Exclusive 2021,1589000000,2021,Xe cũ,Trong nước,36000.0,xăng,Sedan,Mercedes,4
Kia Carnival Signature 3.5G 2024,1549000000,2024,Xe mới,Trong nước,0.0,xăng,Van/Minivan,Kia,1
Ford Ranger Wildtrak 2.0L 4x4 AT 2022,828000000,2022,Xe cũ,Trong nước,31000.0,dầu,Bán tải / Pickup,Ford,3
Mercedes Benz GLS 400 4Matic 2017,1750000000,2017,Xe cũ,Nhập khẩu,68000.0,xăng,SUV,Mercedes,8
VinFast VF3 Plus 2025,299000000,2025,Xe mới,Trong nước,0.0,điện,Hatchback,VinFast,0
Mercedes Benz GLC 300 4Matic 2024,2398000000,2024,Xe cũ,Trong nước,12000.0,xăng,SUV,Mercedes,1
Toyota Fortuner 2.4L 4x2 AT 2022,886000000,2022,Xe cũ,Trong nước,69000.0,dầu,SUV,Toyota,3
BMW i8 1.5L Hybrid 2015,2059000000,2015,Xe cũ,Nhập khẩu,32000.0,hybrid,Coupe,BMW,10
VinFast VF3 Plus 2024,266000000,2024,Xe mới,Trong nước,0.0,điện,Hatchback,VinFast,1
Ford Everest Titanium Plus 2.0L 4x4 AT 2022,1245000000,2022,Xe cũ,Nhập khẩu,93000.0,dầu,SUV,Ford,3
Hyundai Elantra 2.0 AT 2017,375000000,2017,Xe cũ,Trong nước,120000.0,xăng,Sedan,Hyundai,8
Hyundai Accent 1.4 AT Đặc Biệt 2021,442000000,2021,Xe cũ,Trong nước,40000.0,xăng,Sedan,Hyundai,4
Ford Ranger Wildtrak 2.0L 4x4 AT 2025,845000000,2025,Xe mới,Trong nước,0.0,dầu,Bán tải / Pickup,Ford,0
BMW 5 Series 528i GT 2017,779000000,2017,Xe cũ,Nhập khẩu,62000.0,xăng,Sedan,BMW,8
Ford Everest 2.5L 4x2 AT 2014,405000000,2014,Xe cũ,Trong nước,152100.0,dầu,SUV,Ford,11
Hyundai SantaFe Cao cấp 2.5L HTRAC 2021,1015000000,2021,Xe cũ,Trong nước,27000.0,xăng,SUV,Hyundai,4
Audi Q5 2.0 AT 2017,999000000,2017,Xe cũ,Nhập khẩu,82000.0,xăng,SUV,Audi,8
VinFast Lux A 2.0 Premium 2.0 AT 2019,495000000,2019,Xe cũ,Trong nước,110000.0,xăng,Sedan,VinFast,6
Toyota Camry 2.0G 2021,779000000,2021,Xe cũ,Nhập khẩu,69000.0,xăng,Sedan,Toyota,4
Toyota Yaris 1.5G 2019,465000000,2019,Xe cũ,Nhập khẩu,70000.0,xăng,Hatchback,Toyota,6
Toyota Prado VX 2.7L 2021,2199000000,2021,Xe cũ,Nhập khẩu,55000.0,xăng,SUV,Toyota,4
VinFast Lux A 2.0 Plus 2.0 AT 2019,490000000,2019,Xe cũ,Trong nước,0.0,xăng,Sedan,VinFast,6
Hyundai SantaFe Cao cấp 2.5L HTRAC 2022,1030000000,2022,Xe cũ,Trong nước,60000.0,xăng,SUV,Hyundai,3
Toyota Highlander 2.7 2009,425000000,2009,Xe cũ,Nhập khẩu,160000.0,xăng,SUV,Toyota,16
Hyundai Tucson 2.0 AT Đặc biệt 2024,819000000,2024,Xe mới,Trong nước,0.0,xăng,Crossover,Hyundai,1
BMW 7 Series 740Li 2018,2350000000,2018,Xe cũ,Nhập khẩu,0.0,xăng,Sedan,BMW,7
Mitsubishi Pajero Sport 3.0G 4x4 AT Premium 2018,650000000,2018,Xe cũ,Nhập khẩu,900000.0,xăng,SUV,Mitsubishi,7
Ford Everest Titanium Plus 2.0L 4x4 AT 2025,1418000000,2025,Xe mới,Nhập khẩu,0.0,dầu,SUV,Ford,0
Toyota Fortuner 2.8V 4x4 AT 2018,815000000,2018,Xe cũ,Nhập khẩu,93000.0,dầu,SUV,Toyota,7
Mitsubishi L300 Van 2.0 MT 2006,32000000,2006,Xe cũ,Nhập khẩu,0.0,dầu,Van/Minivan,Mitsubishi,19
Toyota Raize G 1.0 CVT 2023,499000000,2023,Xe cũ,Nhập khẩu,18695.0,xăng,SUV,Toyota,2
Toyota Yaris 1.5G 2019,486000000,2019,Xe cũ,Nhập khẩu,60000.0,xăng,Hatchback,Toyota,6
Kia Sorento 2.2 DAT Premium 2020,660000000,2020,Xe cũ,Trong nước,120000.0,dầu,SUV,Kia,5
Honda City 1.5 AT 2017,355000000,2017,Xe cũ,Trong nước,54000.0,xăng,Sedan,Honda,8
Chevrolet Colorado High Country 2.8L 4x4 AT 2018,449000000,2018,Xe cũ,Nhập khẩu,110000.0,dầu,Bán tải / Pickup,Chevrolet,7
Hyundai Accent 1.4 ATH 2019,415000000,2019,Xe cũ,Trong nước,58000.0,xăng,Sedan,Hyundai,6
Mitsubishi Xpander 1.5 AT 2021,499000000,2021,Xe cũ,Nhập khẩu,68000.0,xăng,SUV,Mitsubishi,4
Audi A5 Sportback 2.0 2017,1160000000,2017,Xe cũ,Nhập khẩu,0.0,xăng,Sedan,Audi,8
Ford Everest Titanium 2.0L 4x4 AT 2019,828000000,2019,Xe cũ,Nhập khẩu,90000.0,dầu,SUV,Ford,6
Mazda 3 1.5L Luxury 2019,455000000,2019,Xe cũ,Trong nước,75000.0,xăng,Sedan,Mazda,6
Toyota Raize G 1.0 CVT 2021,460000000,2021,Xe cũ,Nhập khẩu,69000.0,xăng,SUV,Toyota,4
Hyundai i10 1.2 AT 2025,420000000,2025,Xe mới,Trong nước,0.0,xăng,Hatchback,Hyundai,0
Toyota Venza 3.5 AWD 2009,400000000,2009,Xe cũ,Nhập khẩu,68000.0,xăng,Crossover,Toyota,16
VinFast VF8 Eco 2024,830000000,2024,Xe cũ,Trong nước,19000.0,điện,SUV,VinFast,1
Volvo XC90 T6 Inscription 2018,1750000000,2018,Xe cũ,Nhập khẩu,160000.0,xăng,SUV,Volvo,7
Honda HRV G 2025,656000000,2025,Xe mới,Nhập khẩu,0.0,xăng,Crossover,Honda,0
VinFast Lux A 2.0 Cao cấp 2022,660000000,2022,Xe cũ,Trong nước,30000.0,xăng,Sedan,VinFast,3
Ford Ranger Wildtrak 2.0L 4x4 AT 2020,675000000,2020,Xe cũ,Nhập khẩu,70000.0,dầu,Bán tải / Pickup,Ford,5
Cadillac SRX 3.0 V6 2010,395000000,2010,Xe cũ,Nhập khẩu,0.0,xăng,Crossover,Cadillac,15
Mazda 3 Luxury 2020,476000000,2020,Xe cũ,Trong nước,1.0,xăng,Sedan,Mazda,5
Toyota Rush 1.5S AT 2020,495000000,2020,Xe cũ,Nhập khẩu,50000.0,xăng,SUV,Toyota,5
Hyundai Elantra Sport 1.6 AT 2018,489000000,2018,Xe cũ,Trong nước,66000.0,xăng,Sedan,Hyundai,7
Ford Territory Titanium X 1.5 AT 2023,775000000,2023,Xe cũ,Trong nước,65000.0,xăng,SUV,Ford,2
LandRover Range Rover HSE 3.0 2014,2150000000,2014,Xe cũ,Nhập khẩu,80000.0,xăng,SUV,LandRover,11
VinFast Lux A 2.0 2.0 AT 2021,555000000,2021,Xe cũ,Trong nước,40000.0,xăng,Sedan,VinFast,4
Mercedes Benz S class S450L 2017,1950000000,2017,Xe cũ,Trong nước,40000.0,xăng,Sedan,Mercedes,8
Mercedes Benz GLC 200 2021,1290000000,2021,Xe cũ,Trong nước,50000.0,xăng,SUV,Mercedes,4
Ford Ranger XLS 2.0L 4x2 AT 2025,647000000,2025,Xe mới,Trong nước,0.0,dầu,Bán tải / Pickup,Ford,0
Ford Ranger XLS 2.0L 4x2 AT 2024,707000000,2024,Xe mới,Trong nước,0.0,dầu,Bán tải / Pickup,Ford,1
Porsche Cayenne GTS 2008,550000000,2008,Xe cũ,Nhập khẩu,86000.0,xăng,SUV,Porsche,17
Audi A4 1.8 TFSI 2017,795000000,2017,Xe cũ,Nhập khẩu,47000.0,xăng,Sedan,Audi,8
Mercedes Benz GLC 300 4Matic 2021,1699000000,2021,Xe cũ,Trong nước,77000.0,xăng,SUV,Mercedes,4
Kia Cerato 2.0 AT Premium 2020,485000000,2020,Xe cũ,Trong nước,50000.0,xăng,Sedan,Kia,5
Mazda 3 1.5L Luxury 2023,530000000,2023,Xe cũ,Trong nước,90000.0,xăng,Sedan,Mazda,2
Kia Cerato 1.6 AT Luxury 2021,490000000,2021,Xe cũ,Trong nước,50000.0,xăng,Sedan,Kia,4
MG ZS Standard 1.5 AT 2WD 2025,425000000,2025,Xe mới,Nhập khẩu,0.0,xăng,Crossover,MG,0
Mazda 3 Luxury 2020,495000000,2020,Xe cũ,Trong nước,46000.0,xăng,Sedan,Mazda,5
Volkswagen Teramont Limited Edition 2.0 AT 2024,2138000000,2024,Xe mới,Nhập khẩu,0.0,xăng,SUV,Volkswagen,1
Mini Cooper S 5 Door 2022,1480000000,2022,Xe cũ,Nhập khẩu,48809.0,xăng,Hatchback,Mini,3
Lexus NX 300 2018,1520000000,2018,Xe cũ,Nhập khẩu,65000.0,xăng,SUV,Lexus,7
Volkswagen Teramont X Platinum 2.0 AT 2024,2168000000,2024,Xe mới,Nhập khẩu,0.0,xăng,SUV,Volkswagen,1
Mercedes Benz E class E250 AMG 2015,580000000,2015,Xe cũ,Trong nước,65000.0,xăng,Sedan,Mercedes,10
BYD Han EV 2024,1489000000,2024,Xe mới,Nhập khẩu,0.0,điện,Sedan,BYD,1
Toyota Hilux 2.4G 4x4 MT 2019,595000000,2019,Xe cũ,Nhập khẩu,120000.0,dầu,Bán tải / Pickup,Toyota,6
Ford Ranger XLS 2.2L 4x2 AT 2020,545000000,2020,Xe cũ,Nhập khẩu,75.0,dầu,Bán tải / Pickup,Ford,5
Toyota Innova Cross 2.0 CVT 2025,800000000,2025,Xe mới,Nhập khẩu,0.0,xăng,Crossover,Toyota,0
Mercedes Benz E class E200 2018,925000000,2018,Xe cũ,Trong nước,79000.0,xăng,Sedan,Mercedes,7
Mazda CX5 2.5 AT AWD 2016,505000000,2016,Xe cũ,Trong nước,90000.0,xăng,SUV,Mazda,9
Toyota Vios G 1.5 CVT 2025,495000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Toyota,0
Mazda 3 1.5L Sport Premium 2022,625000000,2022,Xe cũ,Trong nước,24000.0,xăng,Hatchback,Mazda,3
Honda Accord 2.4 AT 2018,655000000,2018,Xe cũ,Nhập khẩu,90000.0,xăng,Sedan,Honda,7
Ford Everest Titanium 2.0L 4x2 AT 2023,1235000000,2023,Xe cũ,Nhập khẩu,19000.0,dầu,SUV,Ford,2
Hyundai Accent Cao cấp 1.5 AT 2024,530000000,2024,Xe cũ,Trong nước,2000.0,xăng,Sedan,Hyundai,1
Mazda CX5 Deluxe 2.0 AT 2022,679000000,2022,Xe cũ,Trong nước,21000.0,xăng,SUV,Mazda,3
Toyota Hilux 2.4L 4x2 AT 2025,679000000,2025,Xe mới,Nhập khẩu,0.0,dầu,Bán tải / Pickup,Toyota,0
Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt 2025,969000000,2025,Xe cũ,Trong nước,2800.0,xăng,Crossover,Hyundai,0
Mercedes Benz GLC 300 4Matic Coupe 2020,1799000000,2020,Xe cũ,Nhập khẩu,0.0,xăng,SUV,Mercedes,5
Mercedes Benz C class C300 AMG 2020,1190000000,2020,Xe cũ,Trong nước,22000.0,xăng,Sedan,Mercedes,5
VinFast VF7 Plus 2025,949000000,2025,Xe mới,Trong nước,0.0,điện,SUV,VinFast,0
Mercedes Benz GL 400 4Matic 2014,1850000000,2014,Xe cũ,Nhập khẩu,120000.0,xăng,SUV,Mercedes,11
Toyota Corolla Cross 1.8HV 2021,760000000,2021,Xe cũ,Nhập khẩu,68000.0,hybrid,SUV,Toyota,4
VinFast VF3 Plus 2025,220000000,2025,Xe mới,Trong nước,0.0,điện,Hatchback,VinFast,0
VinFast Lux SA 2.0 Premium 2.0 AT 2019,620000000,2019,Xe cũ,Trong nước,105000.0,xăng,SUV,VinFast,6
Nissan Navara EL Premium R 2019,465000000,2019,Xe cũ,Nhập khẩu,100000.0,dầu,Bán tải / Pickup,Nissan,6
Kia Sonet Premium 1.5 AT 2023,565000000,2023,Xe cũ,Trong nước,9000.0,xăng,Crossover,Kia,2
Mazda 3 S 1.6 AT 2013,280000000,2013,Xe cũ,Trong nước,96000.0,xăng,Sedan,Mazda,12
Mercedes Benz GLC 300 4Matic 2022,1888000000,2022,Xe cũ,Trong nước,32000.0,xăng,SUV,Mercedes,3
Ford Ranger XLS 2.0L 4x2 AT 2024,658000000,2024,Xe cũ,Trong nước,26000.0,dầu,Bán tải / Pickup,Ford,1
Toyota Vios G 1.5 CVT 2022,455000000,2022,Xe cũ,Trong nước,60000.0,xăng,Sedan,Toyota,3
Mazda 3 1.5L Luxury 2019,470000000,2019,Xe cũ,Trong nước,60000.0,xăng,Sedan,Mazda,6
VinFast VF3 Plus 2025,270000000,2025,Xe mới,Trong nước,0.0,điện,Hatchback,VinFast,0
Honda HRV e:HEV RS 2025,839000000,2025,Xe mới,Nhập khẩu,0.0,hybrid,Crossover,Honda,0
Hyundai Creta Cao cấp 1.5 AT 2023,640000000,2023,Xe cũ,Trong nước,37000.0,xăng,Crossover,Hyundai,2
Mazda 6 Premium 2.5 AT 2019,570000000,2019,Xe cũ,Trong nước,32000.0,xăng,Sedan,Mazda,6
Toyota Fortuner 2.4L 4x2 AT 2022,930000000,2022,Xe cũ,Trong nước,25665.0,dầu,SUV,Toyota,3
Volkswagen Teramont X Platinum 2.0 AT 2025,2168000000,2025,Xe mới,Nhập khẩu,0.0,xăng,SUV,Volkswagen,0
Honda City RS 1.5 AT 2025,569000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Honda,0
VinFast VF9 Eco 2024,1100000000,2024,Xe mới,Trong nước,0.0,điện,SUV,VinFast,1
Toyota Fortuner 2.7L 4x2 AT 2025,1155000000,2025,Xe mới,Nhập khẩu,0.0,xăng,SUV,Toyota,0
Ford Ranger Wildtrak 2.0L 4x4 AT 2023,827000000,2023,Xe cũ,Trong nước,31900.0,dầu,Bán tải / Pickup,Ford,2
Toyota Camry SE 2.5 AT 2015,795000000,2015,Xe cũ,Nhập khẩu,90135.0,xăng,Sedan,Toyota,10
Ford Transit Premium 2025,895000000,2025,Xe mới,Trong nước,0.0,dầu,Van/Minivan,Ford,0
LandRover Range Rover HSE LWB 5.0 2013,1880000000,2013,Xe cũ,Nhập khẩu,90000.0,xăng,SUV,LandRover,12
Ford Ranger XLS 2.0L 4x2 AT 2025,620000000,2025,Xe mới,Trong nước,0.0,dầu,Bán tải / Pickup,Ford,0
BMW X3 xDrive20i 2020,1299000000,2020,Xe cũ,Nhập khẩu,80000.0,xăng,SUV,BMW,5
BMW i8 1.5L Hybrid 2014,2330000000,2014,Xe cũ,Nhập khẩu,43000.0,hybrid,Coupe,BMW,11
Mercedes Benz GLC 300 4Matic 2023,2390000000,2023,Xe cũ,Trong nước,34000.0,xăng,SUV,Mercedes,2
VinFast Lux A 2.0 Premium 2.0 AT 2021,615000000,2021,Xe cũ,Trong nước,50000.0,xăng,Sedan,VinFast,4
Hyundai SantaFe 2.4L 4WD 2015,548000000,2015,Xe cũ,Trong nước,0.0,xăng,SUV,Hyundai,10
Honda Civic G 1.8 AT 2019,545000000,2019,Xe cũ,Nhập khẩu,97000.0,xăng,Sedan,Honda,6
Toyota Innova 2.0E 2020,550000000,2020,Xe cũ,Trong nước,99000.0,xăng,Crossover,Toyota,5
